rxnid,Reactant1,Reactant2,Product,Additive,Solvent,Yield
train485,CC(C)(C)OC(=O)NC1CCNCC1,FC(F)(F)c1cnc(Cl)c(Cl)c1,CC(C)(C)OC(=O)NC1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1,O=C([O-])[O-].[K+].[K+],[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],0.91
train486,C[C@@H]1CNCCN1,Fc1cnc(Cl)nc1,C[C@@H]1CN(c2ncc(F)cn2)CCN1,CCN(C(C)C)C(C)C,CC(C)O,1
train487,C[C@@H]1CNCCN1,Fc1ccccc1Br,C[C@@H]1CN(c2ccccc2F)CCN1,CC(C)(C)[O-].[Na+],Cc1ccccc1,0.55
train488,C[C@@H]1CNCCN1,Fc1ccc(-c2ccc(Br)cc2)cc1,C[C@@H]1CN(c2ccc(-c3ccc(F)cc3)cc2)CCN1,CC(C)(C)[O-].[Na+],Cc1ccccc1,0.5
train489,COC(=O)C1CCNCC1,Cc1cc(Br)cnc1Cl,COC(=O)C1CCN(c2ncc(Br)cc2C)CC1,CCN(C(C)C)C(C)C,CC(=O)N(C)C,0.26
train490,CC(C)(C)OC(=O)NC1CCNCC1,Fc1ccc(Cl)nc1,CC(C)(C)OC(=O)NC1CCN(c2ccc(Cl)nc2)CC1,CCN(CC)CC,CS(C)=O,0.29
train491,CC(C)(C)OC(=O)NC1CCNCC1,Fc1ccc(Cl)nc1,CC(C)(C)OC(=O)NC1CCN(c2ccc(F)cn2)CC1,CCN(CC)CC,CS(C)=O,0.09
train492,CC(C)(C)OC(=O)NC1CCNCC1,FC(F)(F)c1ccnc(Br)c1,CC(C)(C)OC(=O)NC1CCN(c2cc(C(F)(F)F)ccn2)CC1,CCN(CC)CC,CS(C)=O,0.71
train493,O=C1CCCN1,CCOC(=O)c1cc2scc(Br)c2n1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,CCOC(=O)c1cc2scc(N3CCCC3=O)c2n1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,CNCCNC.O=P([O-])([O-])[O-].[Cu+2].[I-].[I-].[K+].[K+].[K+],Cc1ccccc1,0.38
train494,C1CNCCN1,COc1cc(Cl)cc(C(C)Nc2cc(F)ccc2S(C)(=O)=O)c1OC,COc1cc(Cl)cc(C(C)Nc2cc(N3CCNCC3)ccc2S(C)(=O)=O)c1OC,CCN(C(C)C)C(C)C,CC#N,0.03
train495,CC(C)(C)OC(=O)N1CCNCC1,CC(Nc1cc(F)ccc1C(=O)C(F)(F)F)c1cc(Cl)cc(Cl)c1,CC(Nc1cc(N2CCN(C(=O)OC(C)(C)C)CC2)ccc1C(=O)C(F)(F)F)c1cc(Cl)cc(Cl)c1,CCN(C(C)C)C(C)C,CC#N,0.49
train496,C1COCCN1,Clc1nccc(-c2nc(Br)cs2)n1,Brc1csc(-c2ccnc(N3CCOCC3)n2)n1,O=C([O-])[O-].[K+].[K+],CCO,0.305
train497,CC(C)(C)OC(=O)N1CCNCC1,COC(=O)c1ccc(F)c(Cl)c1,COC(=O)c1ccc(N2CCN(C(=O)OC(C)(C)C)CC2)c(Cl)c1,O=C([O-])[O-].[K+].[K+],CS(C)=O,0.74
train498,C=Cc1ccc(Nc2cccc3ccccc23)cc1,FC(F)=C(F)Oc1ccc(Br)cc1,C=Cc1ccc(N(c2ccc(OC(F)=C(F)F)cc2)c2cccc3ccccc23)cc1,CC(C)(C)[O-].[Na+],Cc1ccccc1,0.77
train499,CC(C)(C)OC(=O)NC1CC2(CCNCC2)CC1O,COc1ccc2ncc(F)c(Br)c2n1,COc1ccc2ncc(F)c(N3CCC4(CC3)C[C@@H](O)[C@@H](NC(=O)OC(C)(C)C)C4)c2n1,C1COCCOCCOCCOCCOCCO1.O=C([O-])[O-].[Cs+].[Cs+].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1,C1COCCO1.C1COCCO1,0.11
train500,C1CCNC1,Clc1cc(Br)c(Cl)nn1,Clc1cc(N2CCCC2)c(Cl)nn1,O=C([O-])[O-].[K+].[K+],CN(C)C=O.O,1
train501,C1CCNC1,Clc1cc(Br)c(Cl)nn1,Clc1cc(N2CCCC2)c(Cl)nn1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.92
train502,CN1CCNCC1,COC(=O)c1ccc(Br)cc1Cl,COC(=O)c1ccc(N2CCN(C)CC2)cc1Cl,O=C([O-])[O-].[Cs+].[Cs+].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1,Cc1ccccc1,0.87
train503,C1COCCN1,Clc1nncc2cc(Br)ccc12,Brc1ccc2c(N3CCOCC3)nncc2c1,O=C([O-])[O-].[K+].[K+],CC#N,0.95
train504,O=C1NCCCC1O,Nc1ccc(I)cc1F,Nc1ccc(N2CCCC(O)C2=O)cc1F,CN(C)CCN.O=P([O-])([O-])[O-].[Cu+2].[I-].[I-].[K+].[K+].[K+],C1COCCO1,0.41
train505,C1=CCNCC1,Clc1cc(Br)c(Cl)nn1,Clc1cc(N2CC=CCC2)c(Cl)nn1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.97
train506,Cc1c[nH]c2c1C(=O)CC(C)(C)C2,N#Cc1ccc(F)cc1Br,Cc1cn(-c2ccc(C#N)c(Br)c2)c2c1C(=O)CC(C)(C)C2,[H-].[Na+],CN(C)C=O,0.84
train507,C1CCNCC1,Fc1ccc(Cl)cc1,Fc1ccc(N2CCCCC2)cc1,CC(C)(C)[O-].[Br-].[K+].[Li+],Cc1ccccc1,0.75
train508,OC1CCNC1,Brc1ccc(I)cc1,O[C@H]1CCN(c2ccc(Br)cc2)C1,O=P([O-])([O-])[O-].[Cu+].[I-].[K+].[K+].[K+],CN(C)CCO,0.84
train509,OC[C@@H]1CCNC1,Brc1ccc(I)cc1,OC[C@@H]1CCN(c2ccc(Br)cc2)C1,O=P([O-])([O-])[O-].[Cu+2].[I-].[I-].[K+].[K+].[K+],CC(O)N(C)C,0.47
train510,C1CCNCC1,N#Cc1cc(Br)ccc1F,N#Cc1cc(Br)ccc1N1CCCCC1,O=C([O-])[O-].[K+].[K+],CS(C)=O,0.96
train511,C1COCCN1,FC(F)(F)Oc1ccc(Nc2cc(Cl)nc(Cl)n2)cc1,FC(F)(F)Oc1ccc(Nc2cc(Cl)nc(N3CCOCC3)n2)cc1,CCN(CC)CC,CCO,0.69
train512,CNC,CCC(CC)c1cc(C)nn2c(-c3sc(Br)nc3C(F)(F)F)c(C)nc12,CCC(CC)c1cc(C)nn2c(-c3sc(N(C)C)nc3C(F)(F)F)c(C)nc12,O=C([O-])[O-].[Cs+].[Cs+],C1CCOC1,0.94
train513,c1c[nH]cn1,N#Cc1ccc(F)c(Br)c1,N#Cc1ccc(-n2ccnc2)c(Br)c1,[H-].[Na+],CN(C)C=O,0.44
train514,c1cn[nH]c1,Clc1ncc(Br)cn1,Brc1cnc(-n2cccn2)nc1,O=C([O-])[O-].[K+].[K+],CS(C)=O,0.92
train515,C[C@@H]1CNCCN1,Fc1ccc(Br)cc1,C[C@@H]1CN(c2ccc(F)cc2)CCN1,CC(C)(C)[O-].[Na+],Cc1ccccc1,0.46
train516,C[C@H]1CNCCN1,FC(F)(F)c1ccc(Br)nc1,C[C@H]1CN(c2ccc(C(F)(F)F)cn2)CCN1,CCN(CC)CC,Cc1ccccc1,0.81
train517,CC(C)(C)OC(=O)N1CCNCC1,Fc1cnc(Cl)nc1,CC(C)(C)OC(=O)N1CCN(c2ncc(F)cn2)CC1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.65
train518,CC(C)(C)OC(=O)N1CCNCC1,Fc1cnc(Cl)nc1,CC(C)(C)OC(=O)N1CCN(c2ncc(F)cn2)CC1,CCN(C(C)C)C(C)C,CC(C)O,0.8
train519,CC(C)COC(=O)N1CCNCC1,Clc1cc(Br)ccn1,CC(C)COC(=O)N1CCN(c2ccnc(Cl)c2)CC1,CC(C)(C)[O-].[Na+],Cc1ccccc1,0.63
train520,COC(=O)[C@H]1CN(C(=O)OC(C)(C)C)CCN1,FC(F)(F)c1ccc(Br)nc1,COC(=O)C1CN(C(=O)OC(C)(C)C)CCN1c1ccc(C(F)(F)F)cn1,CC(C)(C)[O-].CC(C)c1cccc(C(C)C)c1-n1cc[n+](-c2c(C(C)C)cccc2C(C)C)c1.[Cl-].[Na+],Cc1ccccc1,0.58
train521,c1nc[nH]n1,CCC(CC)c1cc(C)nn2c(-c3sc(I)cc3Cl)c(C)nc12,CCC(CC)c1cc(C)nn2c(-c3sc(-n4cncn4)cc3Cl)c(C)nc12,O=C([O-])[O-].[Cs+].[Cs+],CN(C)C=O,0.11
train522,CC1(C)c2ccccc2-c2ccc(Nc3ccccc3)cc21,Brc1ccc(I)cc1,CC1(C)c2ccccc2-c2ccc(N(c3ccccc3)c3ccc(Br)cc3)cc21,[Cu+2].[I-].[I-].[K+].[OH-].c1cnc2c(c1)ccc1cccnc12,Cc1cc(C)cc(C)c1,0.49
train523,CC1(C)c2ccccc2-c2ccc(Nc3ccccc3)cc21,Brc1ccc(I)cc1,CC1(C)c2ccccc2-c2ccc(N(c3ccccc3)c3ccc(Br)cc3)cc21,CC(C)(C)[O-].[Na+],Cc1ccccc1,0.62
train524,CC1(C)c2ccccc2-c2ccc(Nc3ccccc3)cc21,Brc1ccc(I)cc1,CC1(C)c2ccccc2-c2ccc(N(c3ccccc3)c3ccc(Br)cc3)cc21,CC(=O)[O-].CC(=O)[O-].CC(C)(C)[O-].CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.[Na+].[Pd+2],C1COCCO1,0.868
train525,CN1CCN(c2ccccc2CCn2cc[nH]c2=O)CC1,FC(F)(F)c1ccc(Br)cc1,CN1CCN(c2ccccc2CCn2ccn(-c3ccc(C(F)(F)F)cc3)c2=O)CC1,CNCCNC.O=C([O-])[O-].[Cu+2].[I-].[I-].[K+].[K+],Cc1ccccc1,0.66
train526,CC(C)(C)OC(=O)NC1CCNCC1,Cc1ccc2c(Cl)nc(-c3c(O)cccc3F)nc2c1,Cc1ccc2c(N3CCC(NC(=O)OC(C)(C)C)CC3)nc(-c3c(O)cccc3F)nc2c1,CCN(CC)CC,ClCCl,0.96
train527,CC(C)(C)OC(=O)N[C@H]1CCNC1,Clc1ncc(Br)cn1,CC(C)(C)OC(=O)N[C@H]1CCN(c2ncc(Br)cn2)C1,CCN(C(C)C)C(C)C,CC#N,0.71
train528,C1CNCCN1,Cc1ccc2c(Cl)nc(-c3c(O)cccc3F)nc2c1,Cc1ccc2c(N3CCNCC3)nc(-c3c(O)cccc3F)nc2c1,CCN(CC)CC,ClCCl,0.85
train529,C1CNCCN1,Oc1ccccc1-c1nc(Cl)c2cc(F)ccc2n1,Oc1ccccc1-c1nc(N2CCNCC2)c2cc(F)ccc2n1,CCN(CC)CC,ClCCl,0.68
train530,C[C@@H]1CNC[C@H](C)N1,FC(F)(F)c1cnc(Cl)cc1Cl,C[C@@H]1CN(c2cc(Cl)c(C(F)(F)F)cn2)C[C@H](C)N1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.18
train531,CC(C)C[C@@H](O)C(=O)N1CCNCC1,Cc1ccc2c(Cl)nc(-c3c(O)cccc3F)nc2c1,Cc1ccc2c(N3CCN(C(=O)[C@H](O)CC(C)C)CC3)nc(-c3c(O)cccc3F)nc2c1,CCN(CC)CC,CN(C)C=O,0.88
train532,CC(C)C[C@@H](O)C(=O)N1CCNCC1,Oc1ccccc1-c1nc(Cl)c2cc(Br)ccc2n1,CC(C)C[C@@H](O)C(=O)N1CCN(c2nc(-c3ccccc3O)nc3ccc(Br)cc23)CC1,CCN(CC)CC,ClCCl,0.84
train533,C1CCN(C2CCNCC2)C1,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c(C(F)(F)F)c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(N2CCC(N3CCCC3)CC2)c(C(F)(F)F)c1,CCN(CC)CC,ClCCl,0.39
train534,C1CNCCN1,FC(F)(F)c1cnc(Cl)c(Cl)c1,FC(F)(F)c1cnc(N2CCNCC2)c(Cl)c1,CCN(CC)CC,CC#N,0.902
train535,Clc1ccc(N2CCNCC2)cc1,NCCCc1nc(Cl)nc2c(Br)csc12,NCCCc1nc(N2CCN(c3ccc(Cl)cc3)CC2)nc2c(Br)csc12,CCN(C(C)C)C(C)C,C1COCCO1,1
train536,c1nc[nH]n1,FC(F)(F)c1cc(Cl)c2cccc(C(F)(F)F)c2n1,FC(F)(F)c1cc(-n2cncn2)c2cccc(C(F)(F)F)c2n1,O=C([O-])[O-].[K+].[K+],CC(C)=O.CCO.O,0.73
train537,Clc1ccc([C@]2(Cn3ccnc3)OC[C@@H](COc3ccc(N4CCNCC4)cc3)O2)c(Cl)c1,FC(F)(F)c1ccc(Cl)nc1,FC(F)(F)c1ccc(N2CCN(c3ccc(OC[C@@H]4CO[C@@](Cn5ccnc5)(c5ccc(Cl)cc5Cl)O4)cc3)CC2)nc1,O=C([O-])[O-].[K+].[K+],CN(C)C=O.O,0.52
train538,C1CCNCC1,Cc1nc2ccc(I)cc2c(Cl)c1S(C)(=O)=O,Cc1nc2ccc(I)cc2c(N2CCCCC2)c1S(C)(=O)=O,CCN(C(C)C)C(C)C,CN(C)C=O,0.54
train539,C1COCCN1,Clc1cnc2ccc(Br)cc2n1,Brc1ccc2ncc(N3CCOCC3)nc2c1,CCN(C(C)C)C(C)C,CN1CCCC1=O,0.99
train540,C1COCCN1,Clc1cnc2ccc(Br)cc2n1,Brc1ccc2ncc(N3CCOCC3)nc2c1,O=C([O-])[O-].[K+].[K+],CC#N,0.983
train541,CNC,O=C1CC(c2cc(F)cc(F)c2F)CN1Cc1cnc(Cl)s1,CN(C)c1ncc(CN2CC(c3cc(F)cc(F)c3F)CC2=O)s1,[Li+].[OH-],C1CCOC1.O,0.32
train542,C1CC2(CCN1)OCCO2,FC(F)(F)c1cnc2c(Br)cccc2c1,FC(F)(F)c1cnc2c(N3CCC4(CC3)OCCO4)cccc2c1,CC(C)(C)[O-].O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.[Na+].[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1,C1CCOC1,0.78
train543,C1CC2(CCN1)OCCO2,COc1cc(C(F)(F)F)nc2c(Cl)ccc(F)c12,COc1cc(C(F)(F)F)nc2c(N3CCC4(CC3)OCCO4)ccc(F)c12,CC(C)(C)[O-].[Na+],C1CCOC1,0.64
train544,c1cn[nH]c1,Clc1cccc(I)c1,Clc1cccc(-n2cccn2)c1,CNCCNC.O.O.O.O.O.O.O.O=P([O-])([O-])[O-].[Cl-].[Cl-].[Co+2].[K+].[K+].[K+],O,0.8
train545,c1cn[nH]c1,Clc1cccc(I)c1,Clc1cccc(-n2cccn2)c1,N[C@H]1CCCC[C@@H]1N.O.O.O.O.O.O=P([O-])([O-])[O-].[Cl-].[Cl-].[K+].[K+].[K+].[Mn+2],O,0.8
train546,c1cn[nH]c1,Clc1cccc(I)c1,Clc1cccc(-n2cccn2)c1,CNCCNC.O=P([O-])([O-])[O-].[K+].[K+].[K+],Cc1ccccc1,0.87
train547,CC(C)(C)OC(=O)NC1CCNC1,Fc1ccc2c(Cl)ncnc2c1,CC(C)(C)OC(=O)NC1CCN(c2ncnc3cc(F)ccc23)C1,CCN(C(C)C)C(C)C,CS(C)=O,0.39
train548,O=S1(=O)CCCCN1,COC(=O)c1cc(Br)cc(I)c1,COC(=O)c1cc(Br)cc(N2CCCCS2(=O)=O)c1,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].[Pd],Cc1ccccc1,0.57
train549,O=S1(=O)CCCCN1,COC(=O)c1cc(Br)cc(I)c1,COC(=O)c1cc(Br)cc(N2CCCCS2(=O)=O)c1,O=C([O-])[O-].[Cs+].[Cs+],Cc1ccccc1,0.84
train550,CNS(C)(=O)=O,COC(=O)c1cc(Br)cc(I)c1,COC(=O)c1cc(Br)cc(N(C)S(C)(=O)=O)c1,O=C([O-])[O-].[Cs+].[Cs+],Cc1ccccc1,0.68
train551,CNS(C)(=O)=O,COC(=O)c1cc(Br)cc(I)c1,COC(=O)c1cc(Br)cc(N(C)S(C)(=O)=O)c1,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].[Pd],Cc1ccccc1,0.56
train552,O[C@H]1CCCNC1,Cc1nc2ccc(I)cc2c(Cl)c1S(C)(=O)=O,Cc1nc2ccc(I)cc2c(N2CCC[C@H](O)C2)c1S(C)(=O)=O,CCN(C(C)C)C(C)C,CN(C)C=O,0.54
train553,Cc1c[nH]cn1,O=[N+]([O-])c1cc(Br)cc(C(F)(F)F)c1,Cc1cn(-c2cc([N+](=O)[O-])cc(C(F)(F)F)c2)cn1,O=C([O-])[O-].[Cs+].[Cs+].[Cu+2].[I-].[I-],CN(C)C=O,0.59
train554,Cc1c[nH]cn1,O=[N+]([O-])c1cc(Br)cc(C(F)(F)F)c1,Cc1cn(-c2cc([N+](=O)[O-])cc(C(F)(F)F)c2)cn1,O=C([O-])[O-].[K+].[K+],CN(C)C=O.CN(C)C=O,0.533
train555,Cc1c[nH]cn1,O=[N+]([O-])c1cc(Br)cc(C(F)(F)F)c1,Cc1cn(-c2cc([N+](=O)[O-])cc(C(F)(F)F)c2)cn1,CCN(CC)CC.O=C([O-])[O-].Oc1cccc2ccncc12.[Cu+2].[I-].[I-].[K+].[K+],CN(C)C=O,0.782
train556,OC1CCNCC1,Cc1nc2ccc(I)cc2c(Cl)c1S(C)(=O)=O,Cc1nc2ccc(I)cc2c(N2CCC(O)CC2)c1S(C)(=O)=O,CCN(C(C)C)C(C)C,CN(C)C=O,0.62
train557,Cc1nc(-c2ccccc2)cc2cc[nH]c(=O)c12,Fc1cc(F)cc(I)c1,Cc1nc(-c2ccccc2)cc2ccn(-c3cc(F)cc(F)c3)c(=O)c12,CN(C)CCN.O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,0.72
train558,c1cc2[nH]ncc2cc1NC1CCCNC1,Clc1ncc(Br)c(Cl)n1,Clc1nc(N2CCCC(Nc3ccc4[nH]ncc4c3)C2)ncc1Br,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.6
train559,OCC1CCC2CNCCN12,N#Cc1cc(F)cnc1Cl,N#Cc1cc(F)cnc1N1CCN2C(CC[C@@H]2CO)C1,CCN(CC)CC,C1CCOC1,0.43
train560,CC(C)(C)OC(=O)N1CCNCC1,Clc1ccc(Br)cn1,CC(C)(C)OC(=O)N1CCN(c2ccc(Cl)nc2)CC1,CC(C)(C)[O-].CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.[Na+].[Pd].[Pd],Cc1ccccc1,0.82
train561,CC(C)(C)OC(=O)N1CCNCC1,Clc1ccc(Br)cn1,CC(C)(C)OC(=O)N1CCN(c2ccc(Cl)nc2)CC1,CC(C)(C)[O-].[Na+],Cc1ccccc1,0.82
train562,C1CCNCC1,Cc1c(-c2ccccc2)c(F)c2oc(Cl)nc2c1C#N,Cc1c(-c2ccccc2)c(F)c2oc(N3CCCCC3)nc2c1C#N,CCN(C(C)C)C(C)C,ClCCl,0.9
train563,C1COCCN1,Clc1ncnc2ccc(Br)cc12,Brc1ccc2ncnc(N3CCOCC3)c2c1,CCN(CC)CC,ClCCl,0.98
train564,C1COCCN1,Clc1ncnc2ccc(Br)cc12,Brc1ccc2ncnc(N3CCOCC3)c2c1,CCN(C(C)C)C(C)C,CN(C)C=O,0.77
train565,C1COCCN1,N#Cc1cc(Cl)ccc1Oc1cc(Br)c(F)cc1OCc1ccccc1,N#Cc1cc(Cl)ccc1Oc1cc(N2CCOCC2)c(F)cc1OCc1ccccc1,CC(C)(C)[O-].O.[Na+].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1,Cc1ccccc1.Cc1ccccc1,0.32
train566,C1CCNC1,Cc1c(-c2ccccc2)c(F)c2oc(Cl)nc2c1C#N,Cc1c(-c2ccccc2)c(F)c2oc(N3CCCC3)nc2c1C#N,CCN(C(C)C)C(C)C,ClCCl,0.98
train567,CCOC(=O)C1CCNCC1,Cc1c(-c2ccccc2)c(F)c2oc(Cl)nc2c1C#N,CCOC(=O)C1CCN(c2nc3c(C#N)c(C)c(-c4ccccc4)c(F)c3o2)CC1,CCN(C(C)C)C(C)C,ClCCl,0.94
train568,CNC,Cc1c(-c2ccccc2)c(F)c2oc(Cl)nc2c1C#N,Cc1c(-c2ccccc2)c(F)c2oc(N(C)C)nc2c1C#N,CCN(C(C)C)C(C)C,C1CCOC1.ClCCl,0.87
train569,CNC,Cc1c(Br)c(F)c2oc(Cl)nc2c1C#N,Cc1c(Br)c(F)c2oc(N(C)C)nc2c1C#N,CCN(C(C)C)C(C)C,C1CCOC1.ClCCl,0.56
train570,O=C(O)C1CCNCC1,CCOC(=O)c1cc(C#N)c(Cl)nc1C(F)(F)F,CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)O)CC2)nc1C(F)(F)F,CCN(CC)CC,CCO,0.79
train571,CN(C)[C@H]1CCNC1,Cc1c(Br)c(F)c2oc(C3CC3)nc2c1C#N,Cc1c(Br)c(N2CC[C@H](N(C)C)C2)c2oc(C3CC3)nc2c1C#N,CCN(CC)CC,CS(C)=O,0.26
train572,CN[C@H]1CCNC1,Cc1c(-c2cccc(Cl)c2)c(F)c2oc(C(=O)N(C)C)nc2c1C#N,CN[C@H]1CCN(c2c(-c3cccc(Cl)c3)c(C)c(C#N)c3nc(C(=O)N(C)C)oc23)C1,CCN(CC)CC,CS(C)=O,0.41
train573,O=C1NCCN2CCOCC12,Cc1cc(F)ccc1-c1cc(Cl)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1cc(F)ccc1-c1cc(N2CCN3CCOCC3C2=O)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CNCCNC.O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,0.4
train574,CC(C)(C)[Si](C)(C)OC[C@@H]1CN2CCOC[C@@H]2CN1,Cc1cc(F)ccc1-c1cc(Cl)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1cc(F)ccc1-c1cc(N2C[C@H]3COCCN3C[C@H]2CO[Si](C)(C)C(C)(C)C)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,O=C([O-])O.[Na+].[Na+].[OH-],CCOC(C)=O.Cc1ccccc1.Cc1ccccc1.O.O,0.57
train575,O=C(O)C1CNC1,CCOC(=O)c1cc(C#N)c(Cl)nc1C(F)(F)F,CCOC(=O)c1cc(C#N)c(N2CC(C(=O)O)C2)nc1C(F)(F)F,CCN(CC)CC,CCO,0.84
train576,O=C(O)C1CNC1,Cc1nc(Cl)c(C#N)cc1C(=O)OCC(F)(F)F,Cc1nc(N2CC(C(=O)O)C2)c(C#N)cc1C(=O)OCC(F)(F)F,CCN(C(C)C)C(C)C,CCO,0.71
train577,O=C(O)C1CNC1,CCOC(=O)c1cc(C#N)c(Cl)nc1CF,CCOC(=O)c1cc(C#N)c(N2CC(C(=O)O)C2)nc1CF,CCN(CC)CC,CCO.O,0.6
train578,CNCCO,Cc1c(-c2ccccc2)c(F)c2oc(Cl)nc2c1C#N,Cc1c(-c2ccccc2)c(F)c2oc(N(C)CCO)nc2c1C#N,CCN(C(C)C)C(C)C,ClCCl,0.93
train579,CC(C)(C)[Si](C)(C)OC[C@@H]1CN2CCOC[C@@H]2CN1,CN(C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(Cl)cc1-c1ccc(F)cc1Cl,CN(C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(N2C[C@H]3COCCN3C[C@H]2CO[Si](C)(C)C(C)(C)C)cc1-c1ccc(F)cc1Cl,CC(C)(C)[O-].O=C([O-])O.[Na+].[Na+],CCOC(C)=O.Cc1ccccc1.Cc1ccccc1.O,0.25
train580,CNS(C)(=O)=O,CC(C)c1nc(Cl)nc(-c2ccc(F)cc2)c1Br,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1Br,[H-].[Na+],CN(C)C=O.CN(C)C=O,0.91
train581,CNS(C)(=O)=O,CC(C)c1nc(Cl)nc(-c2ccc(F)cc2)c1Br,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1Br,O.[H-].[Na+],CCOC(C)=O.CN(C)C=O.CN(C)C=O.Cc1ccccc1,0.91
train582,CNC(C)(C)C,Cc1c(-c2ccccc2)c(F)c2oc(Cl)nc2c1C#N,Cc1c(-c2ccccc2)c(F)c2oc(N(C)C(C)(C)C)nc2c1C#N,CCN(C(C)C)C(C)C,ClCCl,0.93
train583,O=C(NS(=O)(=O)Cc1ccccc1)C1CCNCC1,Cc1nc(Cl)c(C#N)cc1C(=O)OCc1ccc(F)cc1,Cc1nc(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)c(C#N)cc1C(=O)OCc1ccc(F)cc1,CCN(C(C)C)C(C)C,C1CCOC1.CO,0.16
train584,CC(C)(C)[Si](C)(C)OC[C@@H]1CN2CCOC[C@@H]2CN1,CN(C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(Cl)cc1-c1ccccc1C=O,CN(C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(N2C[C@H]3COCCN3C[C@H]2CO[Si](C)(C)C(C)(C)C)cc1-c1ccccc1C=O,O=C([O-])O.[Na+].[Na+].[OH-],CCOC(C)=O.Cc1ccccc1.Cc1ccccc1.O.O,0.18
train585,CNCCCC(=O)N(C)C,Cc1c(-c2ccccc2)c(F)c2oc(Cl)nc2c1C#N,Cc1c(-c2ccccc2)c(F)c2oc(N(C)CCCC(=O)N(C)C)nc2c1C#N,CCN(C(C)C)C(C)C,ClCCl,0.96
train586,CNCc1ncnn1Cc1ccc(OC)cc1,Cc1c(-c2ccccc2)c(F)c2oc(Cl)nc2c1C#N,COc1ccc(Cn2ncnc2CN(C)c2nc3c(C#N)c(C)c(-c4ccccc4)c(F)c3o2)cc1,CCN(C(C)C)C(C)C,ClCCl,0.97
train587,C1CCNCC1,CCOc1c(Cl)cc(F)cc1[N+](=O)[O-],CCOc1c(Cl)cc(N2CCCCC2)cc1[N+](=O)[O-],O=C([O-])[O-].[K+].[K+],CS(C)=O,0.54
